player_id,device_model,tutorial_started,tutorial_completed,first_match,city_build,retained_1d,retained_7d,retained_30d,levels_completed,sessions_played,days_retained,spend_amount
P02646,SM-A135F,1,1,1,0,0,0,0,9,18,15,0.0
P02647,SM-A156B,1,1,1,0,0,0,0,14,17,3,0.0
P02648,M2006C3LG,1,0,0,0,0,0,0,3,7,12,0.0
P02649,SM-A125F,1,0,0,0,0,0,0,0,5,5,8.449869747513787
P02650,RMX3834,0,0,0,0,0,0,0,5,6,28,0.0
P02651,BG6m,1,1,0,0,0,0,0,12,16,6,0.0
P02652,SM-A127F,1,1,0,0,1,0,0,7,11,28,0.0
P02653,SM-A127F,1,0,0,0,0,0,0,1,6,3,0.0
P02654,SM-A055F,1,1,1,1,0,0,0,11,20,3,0.1253078827174221
P02655,CC9,1,1,0,0,0,0,0,6,12,6,0.0
P02656,V2332,1,1,1,1,0,0,0,9,14,11,0.0
P02657,23108RN04Y,1,0,0,0,0,0,0,2,8,20,0.0
P02658,E60 Lite,1,0,0,0,0,0,0,2,9,30,0.0
P02659,BG6m,1,1,1,0,0,0,0,7,13,10,0.0
P02660,X665C,1,1,1,1,0,0,0,10,13,25,0.0
P02661,CG6,1,1,1,1,0,0,0,6,14,25,0.0
P02662,KFTUWI,1,1,1,0,0,0,0,6,15,2,0.0
P02663,BG6,1,1,0,0,0,0,0,8,15,20,0.0
P02664,KG7h,1,1,1,1,0,0,0,9,16,9,0.0
P02665,RMX3690,1,1,0,0,0,0,0,7,8,8,0.0
P02666,X6516,1,0,0,0,0,0,0,1,9,8,0.0
P02667,BF6,1,1,0,0,0,0,0,15,20,22,0.0
P02668,Moto E14,1,1,0,0,0,0,0,12,21,9,0.0
P02669,23073RPBFG,1,1,1,0,0,0,0,4,7,15,0.0
P02670,24048RN6CG,1,1,1,1,0,0,0,8,10,16,0.0
P02671,SM-A145R,1,0,0,0,1,1,1,1,4,17,0.0
P02672,A669L,1,0,0,0,1,1,1,4,6,9,0.0
P02673,SM-A226B,1,1,0,0,1,1,0,7,12,6,0.0
P02674,KJ5,1,1,0,0,0,0,0,4,7,15,0.0
P02675,iPhone 11 Pro,1,1,1,0,0,0,0,8,16,15,0.0
P02676,A665L,1,0,0,0,0,0,0,7,10,7,0.0
P02677,SM-A127F,1,1,1,1,0,0,0,6,15,1,0.0
P02678,SM-A055F,1,0,0,0,0,0,0,2,9,16,0.0
P02679,2409BRN2CA,1,1,0,0,0,0,0,8,10,7,4.180632157437245
P02680,SM-A107F,1,0,0,0,1,0,0,2,8,5,0.0
P02681,SM-A057F,1,1,1,1,0,0,0,10,17,14,0.0
P02682,X692,1,1,1,1,0,0,0,10,17,23,0.0
P02683,SM-A055F,1,1,1,1,0,0,0,9,13,10,0.0
P02684,23129RN51X,1,1,1,0,1,0,0,12,18,22,0.0
P02685,23106RN0DA,1,0,0,0,0,0,0,2,9,25,0.0
P02686,SM-A055F,0,0,0,0,0,0,0,2,8,26,0.0
P02687,2409BRN2CA,1,0,0,0,0,0,0,4,7,8,0.0
P02688,BF7,1,0,0,0,1,1,1,4,12,12,0.0
P02689,CPH2591,1,1,0,0,1,0,0,12,18,1,0.0
P02690,SM-A047F,1,0,0,0,0,0,0,4,9,18,4.874237695591506
P02691,CPH2471,1,1,1,1,0,0,0,7,9,24,0.0
P02692,A666L,1,0,0,0,0,0,0,2,4,5,0.0
P02693,SM-A055F,1,1,1,1,1,1,0,6,7,29,0.0
P02694,CK6,1,0,0,0,0,0,0,1,6,2,0.0
P02695,SO-01L,1,1,1,1,0,0,0,9,13,6,0.0
P02696,2409BRN2CG,1,1,0,0,0,0,0,10,15,17,0.0
P02697,KG7h,1,1,0,0,1,0,0,13,19,13,0.0
P02698,24048RN6CG,1,0,0,0,1,1,0,2,6,29,0.0
P02699,CPH2179,0,0,0,0,1,0,0,1,7,19,0.0
P02700,iPhone,1,1,0,0,0,0,0,12,15,6,0.0
P02701,A671L,1,1,0,0,1,1,0,6,11,13,0.0
P02702,CPH2465,1,1,1,0,0,0,0,7,12,29,0.0
P02703,2409BRN2CA,1,1,1,0,0,0,0,5,7,16,0.0
P02704,SM-A055F,1,0,0,0,1,1,1,4,11,6,0.0
P02705,P661W,1,1,1,0,1,0,0,9,10,5,9.978759988032158
P02706,KFRAWI,1,1,0,0,0,0,0,5,10,12,0.0
P02707,2409BRN2CA,1,1,1,0,1,0,0,7,11,9,0.0
P02708,SM-A057F,1,1,1,0,0,0,0,10,14,13,0.0
P02709,SM-A055F,1,1,0,0,1,0,0,6,8,3,8.953196950167184
P02710,X6516,1,0,0,0,1,0,0,1,3,10,0.0
P02711,iPhone,1,1,0,0,0,0,0,6,12,1,0.0
P02712,SM-A107F,1,1,1,1,0,0,0,7,12,4,0.0
P02713,X6532C,1,0,0,0,1,0,0,1,7,9,0.0
P02714,SM-A127F,1,1,1,1,0,0,0,6,13,30,0.0
P02715,SM-A055F,1,1,1,1,0,0,0,8,15,2,0.0
P02716,X6516,1,1,1,1,0,0,0,8,9,1,0.0
P02717,SM-X210,1,1,0,0,0,0,0,8,17,6,0.0
P02718,BLN-L21,1,1,1,1,1,0,0,7,15,9,0.0
P02719,2.3,1,1,1,0,0,0,0,12,20,14,0.0
P02720,SM-A055F,1,0,0,0,0,0,0,0,4,18,0.0
P02721,Redmi Note 8T,1,0,0,0,0,0,0,2,3,8,0.0
P02722,220333QNY,1,0,0,0,1,0,0,3,9,24,0.0
P02723,SM-T290,0,0,0,0,0,0,0,1,8,4,0.0
P02724,RMX3834,0,0,0,0,1,0,0,1,10,18,0.0
P02725,A669L,1,1,1,1,0,0,0,8,10,14,0.0
P02726,X6528,0,0,0,0,0,0,0,1,6,16,0.0
P02727,SM-A065F,1,0,0,0,1,0,0,3,7,1,0.0
P02728,SM-A155F,1,1,1,1,1,0,0,6,11,25,0.0
P02729,KL5,1,1,0,0,1,0,0,12,17,3,0.0
P02730,SM-A235F,1,1,0,0,1,1,0,3,7,2,0.0
P02731,C1 2nd Edition,1,1,1,0,1,1,0,10,15,13,0.0
P02732,JKM-LX1,1,1,0,0,0,0,0,7,10,12,0.0
P02733,SM-A055F,1,1,1,0,0,0,0,8,14,5,0.0
P02734,SM-A515U1,1,1,0,0,1,0,0,9,16,6,0.0
P02735,100135924,1,1,1,1,0,0,0,9,18,14,0.0
P02736,CPH1823,1,0,0,0,0,0,0,2,9,3,0.0
P02737,SM-N981U1,1,1,1,0,0,0,0,8,16,4,0.0
P02738,A512W,1,1,1,1,1,0,0,7,8,6,0.0
P02739,SM-T575,0,0,0,0,0,0,0,6,12,30,0.0
P02740,SM-A065F,1,1,1,0,0,0,0,9,16,19,0.0
P02741,X6525D,1,0,0,0,0,0,0,2,7,1,0.0
P02742,BG6,1,1,0,0,1,1,1,10,13,2,0.0
P02743,KJ5,1,1,1,1,1,1,1,8,9,3,0.0
P02744,BF6,1,1,1,1,0,0,0,13,15,12,0.0
P02745,LE6,1,0,0,0,0,0,0,2,4,10,0.0
P02746,W7002,1,1,0,0,0,0,0,7,9,11,0.0
P02747,CPH1923,1,1,0,0,0,0,0,10,17,7,0.0
P02748,KL4,1,0,0,0,1,1,0,2,8,3,0.0
P02749,SM-M146B,1,0,0,0,0,0,0,4,5,7,0.0
P02750,Neon Ray Pro,1,0,0,0,1,1,1,0,2,23,0.00024322952682176435
P02751,KG5j,1,1,0,0,0,0,0,7,12,11,0.0
P02752,V2310,1,1,1,1,0,0,0,8,10,11,0.0
P02753,KI5k,1,1,0,0,0,0,0,8,11,15,0.0
P02754,SM-X115,1,1,1,1,0,0,0,9,10,1,0.0
P02755,V6751L,1,0,0,0,0,0,0,3,5,5,3.261752678968338
P02756,A665L,1,1,0,0,0,0,0,9,11,3,0.0
P02757,CG6,1,1,1,0,1,1,0,7,8,6,0.0
P02758,iPhone 11 Pro,1,1,1,1,1,1,0,7,16,1,0.0
P02759,SM-T220,1,1,0,0,1,1,0,11,19,26,0.0
P02760,SM-A055F,1,0,0,0,0,0,0,5,11,28,0.0
P02761,KL4,1,1,0,0,0,0,0,9,16,19,0.0
P02762,SM-A055F,1,1,1,1,1,0,0,7,16,15,0.0
P02763,CD7,1,1,0,0,0,0,0,10,11,8,0.0
P02764,SM-T295,1,1,1,0,1,1,1,6,12,7,0.0
P02765,BF6,1,0,0,0,0,0,0,1,6,22,0.0
P02766,SM-A536W,1,1,1,1,1,0,0,9,13,3,0.0
P02767,A663L,1,1,1,0,0,0,0,9,10,18,0.0
P02768,KL5,0,0,0,0,1,1,1,1,7,25,0.0
P02769,M2006C3LG,1,1,0,0,1,1,0,11,19,3,0.0
P02770,SM-A715F,1,1,1,0,1,1,1,12,21,2,0.0
P02771,SM-A065F,1,1,1,1,0,0,0,6,14,25,0.0
P02772,SM-A165F,1,0,0,0,0,0,0,0,2,13,0.0
P02773,JSN-L22,1,1,1,0,0,0,0,8,9,18,0.0
P02774,RMX3834,1,1,0,0,1,1,1,13,19,14,0.0
P02775,A662L,1,0,0,0,1,1,0,4,11,22,0.0
P02776,SM-A125F,1,1,0,0,1,1,1,7,15,29,0.0
P02777,SM-A055F,1,0,0,0,0,0,0,1,6,12,2.376366185870464
P02778,X6525,0,0,0,0,1,0,0,1,6,22,0.0
P02779,KC8,1,1,0,0,1,0,0,11,13,18,0.0
P02780,BG6m,1,0,0,0,1,0,0,2,7,24,0.0
P02781,SM-A055F,1,1,1,0,1,1,0,9,18,20,0.0
P02782,SM-P615,1,1,0,0,0,0,0,6,12,1,0.0
P02783,M8,1,0,0,0,0,0,0,0,4,26,0.0
P02784,ANE-LX2,1,1,0,0,1,0,0,10,19,16,0.0
P02785,SM-G930F,1,1,1,1,1,1,1,10,11,1,0.0
P02786,KL5,1,1,0,0,0,0,0,6,7,2,0.0
P02787,SM-J415N,1,1,0,0,0,0,0,6,13,6,0.0
P02788,KJ5,0,0,0,0,0,0,0,2,8,27,0.0
P02789,LND-L29,1,1,1,0,0,0,0,4,12,5,2.385445634656354
P02790,TB-X505L,1,1,0,0,0,0,0,11,15,16,0.0
P02791,KD6,1,1,1,1,1,1,0,9,13,3,0.0
P02792,M671M4,1,1,1,0,1,1,0,4,11,2,0.0
P02793,DUB-LX1,1,1,1,1,1,1,0,11,15,13,0.0
P02794,KI5k,0,0,0,0,1,1,1,3,7,10,0.0
P02795,BG6i,1,1,1,1,0,0,0,8,9,21,0.0
P02796,X657B,0,0,0,0,0,0,0,4,10,21,5.114007733054718
P02797,SM-A065F,1,0,0,0,0,0,0,3,8,29,7.143114487942404
P02798,LE6,1,0,0,0,1,0,0,1,4,20,0.0
P02799,M8,1,1,0,0,0,0,0,13,19,24,0.0
P02800,KJ5,1,1,1,0,1,1,0,11,20,13,0.0
P02801,21061119AG,1,0,0,0,0,0,0,2,5,18,0.0
P02802,CPH2531,1,1,0,0,0,0,0,10,15,11,0.0
P02803,2312DRA50G,1,0,0,0,1,1,1,3,7,7,0.0
P02804,SM-G986N,1,1,1,1,1,0,0,8,10,9,0.0
P02805,A671L,1,1,1,1,0,0,0,10,12,5,0.0
P02806,F-03K,1,1,0,0,0,0,0,7,10,22,0.0
P02807,23117RA68G,1,1,1,0,0,0,0,5,6,9,0.0
P02808,X6525,1,1,1,0,0,0,0,16,25,7,0.0
P02809,SM-A022F,1,1,1,1,0,0,0,10,12,27,0.0
P02810,Neon Smarta,1,0,0,0,0,0,0,0,3,3,0.0
P02811,KL5,1,1,1,0,1,0,0,10,13,9,0.0
P02812,CPH2015,1,1,1,1,0,0,0,7,14,28,0.0
P02813,X689C,1,1,0,0,0,0,0,13,18,8,0.0
P02814,X6525,1,1,1,1,1,0,0,9,12,19,0.0
P02815,S663L,1,0,0,0,0,0,0,3,6,16,0.0
P02816,W6501,1,0,0,0,0,0,0,2,8,9,0.0
P02817,X6532,1,0,0,0,0,0,0,2,7,25,0.0
P02818,SM-A055F,0,0,0,0,1,1,1,0,9,20,0.0
P02819,SM-A055F,1,0,0,0,0,0,0,1,5,1,0.0
P02820,SM-A135F,1,1,1,0,0,0,0,5,12,7,0.0
P02821,L6006F,1,1,1,0,0,0,0,5,11,5,0.0
P02822,SM-A155F,1,1,1,1,1,0,0,7,10,4,0.0
P02823,PR652B,1,1,0,0,0,0,0,5,13,5,0.0
P02824,BG6,1,1,1,0,0,0,0,10,11,9,4.2926737098017576
P02825,SM-A145F,0,0,0,0,0,0,0,3,10,7,0.0
P02826,AH9910,1,0,0,0,0,0,0,3,12,25,0.0
P02827,U965,1,1,1,1,1,0,0,8,15,1,0.0
P02828,SM-A032F,1,1,1,1,0,0,0,7,8,7,0.0
P02829,Neon Ray Ultra,1,1,1,0,0,0,0,3,4,10,0.0
P02830,SM-A055F,1,0,0,0,0,0,0,0,6,4,0.0
P02831,KI7,1,1,0,0,1,1,1,4,11,4,0.0
P02832,SM-A336E,1,1,1,0,1,0,0,9,15,2,5.24326384379106
P02833,2409BRN2CA,1,0,0,0,0,0,0,2,9,20,9.543958532759428
P02834,A665L,1,0,0,0,0,0,0,4,12,1,0.0
P02835,A669L,1,1,1,1,1,1,1,9,15,19,0.0
P02836,moto g04s,1,1,1,1,0,0,0,7,10,15,0.0
P02837,SO-01J,0,0,0,0,1,1,0,1,4,16,0.0
P02838,SM-A055F,1,1,1,0,1,1,1,5,10,19,0.0
P02839,SM-G975F,1,1,1,0,0,0,0,8,12,2,0.0
P02840,SM-A127F,1,0,0,0,1,1,1,2,9,3,0.0
P02841,X669,1,1,1,0,0,0,0,4,11,12,0.0
P02842,SM-M145F,1,1,1,1,1,1,1,9,16,3,0.0
P02843,X687,1,1,1,0,0,0,0,5,14,7,0.0
P02844,LEGEND MAX,1,0,0,0,1,1,0,1,3,14,0.0
P02845,22120RN86G,1,1,1,0,0,0,0,12,18,1,0.0
P02846,SM-A135F,1,0,0,0,1,0,0,2,6,12,0.0
P02847,P17 Pro,0,0,0,0,0,0,0,3,9,7,0.0
P02848,KI5k,1,1,1,1,0,0,0,10,13,14,0.0
P02849,SM-A245F,1,1,1,0,0,0,0,12,14,13,0.0
P02850,SM-A135F,1,1,1,1,0,0,0,7,11,9,0.0
P02851,X665B,1,1,0,0,0,0,0,5,12,9,0.0
P02852,KL5,1,1,1,0,0,0,0,15,21,9,0.0
P02853,KJ5,1,1,1,0,0,0,0,13,17,18,0.0
P02854,X6823,1,1,1,1,0,0,0,8,9,2,0.0
P02855,SM-A032F,1,1,1,0,0,0,0,10,14,8,0.0
P02856,KD7,1,1,1,0,1,1,1,6,9,11,0.0
P02857,BG6,1,1,1,1,0,0,0,8,11,2,0.0
P02858,SM-A055F,1,0,0,0,1,1,0,2,6,3,0.0
P02859,SM-A055F,1,1,1,1,0,0,0,6,11,23,0.0
P02860,X6525,1,1,1,0,0,0,0,3,12,11,0.32883514509884115
P02861,SM-A325N,1,0,0,0,0,0,0,3,12,15,0.0
P02862,A665L,0,0,0,0,0,0,0,1,9,4,0.0
P02863,KFQUWI,1,1,1,1,0,0,0,10,11,15,0.0
P02864,V651W,1,0,0,0,1,1,0,6,9,1,0.0
P02865,BG6i,1,1,1,1,0,0,0,10,19,8,0.0
P02866,V651W,1,0,0,0,1,1,1,0,9,22,0.0
P02867,SM-A107F,1,1,1,0,1,0,0,8,14,3,0.0
P02868,CPH1911,1,1,0,0,1,1,0,12,20,1,0.0
P02869,A665L,1,1,1,1,1,1,1,11,17,6,0.0
P02870,X6532C,1,1,1,1,1,1,1,7,16,1,0.0
P02871,E70,1,1,0,0,1,0,0,9,15,9,0.0
P02872,Blink,1,1,1,0,0,0,0,13,20,10,0.0
P02873,BRP-NX1,1,0,0,0,0,0,0,2,11,19,0.0
P02874,V2332,1,0,0,0,0,0,0,1,2,23,0.20607787415965895
P02875,SM-T290,0,0,0,0,0,0,0,4,8,4,0.0
P02876,JKM-LX1,1,1,1,1,0,0,0,5,11,22,0.0
P02877,X6532,1,1,0,0,1,0,0,8,10,7,0.0
P02878,BG6m,1,1,1,1,0,0,0,7,15,9,0.0
P02879,X665,1,0,0,0,0,0,0,3,4,6,6.33998283639562
P02880,SM-A042F,1,1,0,0,0,0,0,7,9,13,0.0
P02881,X20,1,1,1,0,0,0,0,7,10,21,0.0
P02882,SM-N975F,1,1,0,0,0,0,0,7,15,6,0.0
P02883,BG6m,1,0,0,0,1,0,0,4,9,5,0.0
P02884,SM-A065F,1,1,1,1,1,0,0,9,16,6,0.0
P02885,SM-A065F,1,0,0,0,0,0,0,3,12,11,0.0
P02886,X6811,1,1,1,0,0,0,0,11,18,25,0.0
P02887,KD7,1,1,1,1,0,0,0,8,14,16,0.0
P02888,25028RN03A,1,1,1,0,0,0,0,14,23,2,0.0
P02889,SM-M146B,0,0,0,0,0,0,0,1,7,2,0.0
P02890,iPhone 13 Pro Max,1,1,1,1,0,0,0,5,9,23,0.0
P02891,X20,1,1,1,1,1,1,1,7,15,21,0.0
P02892,CPH2239,1,0,0,0,0,0,0,5,11,26,0.0
P02893,SM-G955U,1,0,0,0,1,1,0,3,6,7,0.0
P02894,SM-A315F,0,0,0,0,1,1,1,4,7,11,0.0
P02895,KL4,1,1,1,1,1,0,0,7,10,16,0.0
P02896,A571W,1,1,1,0,1,0,0,12,19,7,0.0
P02897,KF6i,1,1,0,0,0,0,0,6,13,5,0.0
P02898,A665L,1,1,1,1,0,0,0,2,5,4,0.0
P02899,Neon Ray Ultra,1,1,0,0,0,0,0,6,7,22,0.0
P02900,SM-A055F,1,1,0,0,0,0,0,4,10,19,0.0
P02901,BF6,1,1,0,0,1,1,1,7,13,10,0.0
P02902,ANE-LX1,1,0,0,0,1,0,0,2,4,23,0.0
P02903,SM-A055F,1,0,0,0,0,0,0,0,2,29,0.0
P02904,V2332,1,1,1,1,1,1,0,7,16,3,0.0
P02905,A671L,1,1,0,0,1,1,0,6,10,7,0.0
P02906,SM-A055F,1,1,1,0,0,0,0,4,5,22,0.0
P02907,A9,1,0,0,0,0,0,0,0,2,15,0.0
P02908,BG6,1,1,0,0,0,0,0,8,14,13,0.0
P02909,X6528,1,1,0,0,1,1,0,11,19,12,0.0
P02910,X6528,1,1,1,1,1,0,0,6,8,10,0.0
P02911,SM-A155F,1,1,0,0,0,0,0,13,17,17,0.0
P02912,SM-A055F,0,0,0,0,0,0,0,3,12,1,0.0
P02913,X653,0,0,0,0,0,0,0,3,9,13,0.0
P02914,X653C,1,1,0,0,0,0,0,7,16,15,0.0
P02915,BG6,1,1,1,1,0,0,0,5,8,8,0.0
P02916,SM-A336E,1,1,1,0,0,0,0,6,9,11,0.0
P02917,SM-G950U,1,1,0,0,0,0,0,6,12,4,0.0
P02918,C1,1,0,0,0,0,0,0,4,8,20,0.0
P02919,C32,1,1,0,0,1,1,1,11,14,12,0.0
P02920,X6528,1,1,0,0,0,0,0,8,11,12,0.0
P02921,SM-A145F,1,1,0,0,0,0,0,10,11,24,0.0
P02922,SM-A226B,1,1,0,0,0,0,0,10,19,9,0.0
P02923,KE5S,1,1,0,0,1,1,0,5,10,10,0.0
P02924,SM-A042F,0,0,0,0,0,0,0,3,4,10,0.0
P02925,SM-A127F,1,0,0,0,0,0,0,1,7,5,9.62531403777502
P02926,SM-N986U,1,1,1,0,1,0,0,9,18,5,0.0
P02927,JSN-L22,1,0,0,0,0,0,0,6,13,18,0.0
P02928,REVVL V+ 5G,1,1,0,0,0,0,0,8,15,2,0.0
P02929,SM-M145F,1,1,1,0,1,1,0,8,11,18,0.0
P02930,X669,1,1,0,0,0,0,0,7,8,10,0.0
P02931,X665,1,1,0,0,0,0,0,15,18,1,0.0
P02932,CM5,1,1,1,1,1,0,0,12,19,5,0.0
P02933,SM-A065F,1,0,0,0,0,0,0,1,8,22,0.0
P02934,A512W,1,1,1,1,0,0,0,9,11,20,0.0
P02935,CG7,1,0,0,0,1,1,0,0,2,1,1.1918917730272454
P02936,X6525,1,1,1,1,0,0,0,10,15,27,0.0
P02937,V2352,1,1,1,0,0,0,0,7,15,3,0.0
P02938,CC7,1,1,1,0,1,0,0,2,9,21,0.0
P02939,M2101K6I,1,0,0,0,0,0,0,1,7,22,0.0
P02940,SM-A055F,1,0,0,0,0,0,0,3,11,15,0.0
P02941,SM-A057F,1,1,1,1,0,0,0,4,9,8,0.0
P02942,KG5p,1,0,0,0,1,0,0,3,5,9,0.0
P02943,X6516,1,1,0,0,0,0,0,10,13,13,0.0
P02944,SM-T515,1,0,0,0,0,0,0,2,8,22,0.0
P02945,E34,1,1,0,0,0,0,0,11,15,26,0.0
P02946,SM-A032F,1,0,0,0,1,1,1,3,7,28,0.0
P02947,X650B,1,1,1,0,0,0,0,7,10,4,0.0
P02948,SM-A035F,1,1,0,0,0,0,0,12,17,13,0.0
P02949,SM-A127F,1,1,0,0,0,0,0,5,11,1,0.0
P02950,SM-A510F,1,1,1,0,1,1,1,8,10,27,0.0
P02951,M10,1,1,0,0,0,0,0,10,13,21,0.0
P02952,A667LP,1,1,0,0,1,1,1,8,10,1,0.0
P02953,SM-T515,1,1,1,0,0,0,0,4,5,9,0.0
P02954,CPH2641,1,1,0,0,0,0,0,3,6,1,0.0
P02955,9027Q,1,0,0,0,0,0,0,1,2,27,0.0
P02956,G10,1,1,1,0,1,1,0,13,17,1,0.0
P02957,U965,0,0,0,0,1,1,1,2,3,29,0.0
P02958,A509W,1,1,0,0,1,0,0,12,20,16,0.0
P02959,SM-A165F,1,1,1,1,0,0,0,2,8,12,0.0
P02960,JSN-L22,0,0,0,0,0,0,0,2,8,4,0.0
P02961,KJ5,1,0,0,0,0,0,0,2,9,13,0.0
P02962,SM-X115,1,0,0,0,0,0,0,1,8,27,3.9175474675322026
P02963,23106RN0DA,1,0,0,0,0,0,0,4,7,17,3.865901085649589
P02964,I3113,1,1,1,1,0,0,0,9,15,13,0.0
P02965,U50,1,1,1,0,1,1,1,6,9,8,0.0
P02966,SM-J410F,1,1,1,1,1,0,0,5,6,16,0.0
P02967,SM-T585,1,1,1,1,1,0,0,7,15,26,0.0
P02968,SM-A037F,1,0,0,0,0,0,0,0,1,20,0.0
P02969,CPH1729,1,0,0,0,1,0,0,2,8,22,2.8553777003412724
P02970,A662LM,1,1,1,1,1,1,0,5,11,26,0.0
P02971,23129RN51X,1,1,1,1,1,1,1,6,9,8,0.0
P02972,X6525,0,0,0,0,0,0,0,1,3,6,0.0
P02973,JDY-LX2,1,1,1,0,0,0,0,9,11,30,0.0
P02974,CD6j,1,1,1,1,1,1,0,5,9,1,0.0
P02975,KG5j,0,0,0,0,0,0,0,2,7,2,0.0
P02976,SM-A055F,1,0,0,0,0,0,0,1,7,11,0.0
P02977,L6501,1,1,1,1,0,0,0,5,9,1,0.0
P02978,SM-A055F,1,1,1,1,0,0,0,8,9,5,0.0
P02979,BD4h,1,1,1,0,0,0,0,11,19,9,0.0
P02980,2405CRPFDC,1,0,0,0,0,0,0,2,6,17,0.0
P02981,BG6i,1,1,1,0,0,0,0,7,10,21,0.0
P02982,SM-A155F,1,1,1,1,0,0,0,6,14,7,0.0
P02983,KD7h,1,0,0,0,0,0,0,2,10,2,0.0
P02984,KE5S,0,0,0,0,1,1,0,1,9,11,0.0
P02985,A662L,1,1,1,1,0,0,0,6,9,4,0.0
P02986,X671B,0,0,0,0,0,0,0,3,10,1,0.0
P02987,SM-A055F,0,0,0,0,1,1,0,2,10,6,0.0
P02988,Z2453,1,1,1,0,0,0,0,8,12,9,5.112066292593985
P02989,Neon Smarta,1,1,1,0,0,0,0,9,13,5,0.0
P02990,CD8J,1,1,1,1,0,0,0,10,12,9,0.0
P02991,SM-A042F,0,0,0,0,0,0,0,2,3,2,0.0
P02992,U70 Pro,1,0,0,0,1,0,0,2,3,22,0.0
P02993,SM-A325F,1,1,1,1,0,0,0,11,12,14,0.0
P02994,A669L,1,0,0,0,1,1,0,1,8,5,0.0
P02995,BF6,1,1,1,1,0,0,0,7,10,13,0.0
P02996,Pixel 7 Pro,0,0,0,0,1,0,0,1,2,11,0.6430021759739111
P02997,KL4,1,1,1,0,1,0,0,7,12,15,0.0
P02998,X6528,1,0,0,0,1,1,1,0,6,16,0.0
P02999,A665L,1,1,0,0,0,0,0,7,8,15,0.0
P03000,V2342,1,0,0,0,0,0,0,2,4,1,0.0
P03001,SM-A057G,0,0,0,0,1,0,0,2,5,10,0.0
P03002,NDL-W09,1,1,1,1,0,0,0,9,12,19,0.0
P03003,KI5k,0,0,0,0,0,0,0,2,3,16,0.0
P03004,TA-1357,1,1,1,0,0,0,0,6,7,20,0.0
P03005,SM-X205,1,1,1,0,0,0,0,3,7,15,0.0
P03006,T433D,1,1,1,0,0,0,0,8,17,16,0.0
P03007,701LV,0,0,0,0,0,0,0,3,6,17,0.0
P03008,SM-A055F,0,0,0,0,1,1,0,2,3,6,0.0
P03009,V2310,1,0,0,0,0,0,0,1,4,14,0.0
P03010,SM-A055F,1,1,0,0,0,0,0,7,14,1,0.0
P03011,KF7j,1,1,1,1,0,0,0,13,20,18,0.0
P03012,A665L,1,1,0,0,1,1,1,6,15,9,0.0
P03013,X6528,1,1,1,0,1,0,0,7,15,27,2.1211081543092574
P03014,X6532C,1,1,0,0,1,1,1,6,8,11,6.392602880349685
P03015,G21,0,0,0,0,0,0,0,1,2,8,0.0
P03016,23106RN0DA,1,1,1,1,1,1,0,9,14,2,0.0
P03017,BE6j,1,1,1,1,0,0,0,7,8,10,0.0
P03018,SM-A047F,1,0,0,0,0,0,0,2,3,4,0.0
P03019,SM-A065F,1,1,1,0,1,0,0,7,15,7,0.0
P03020,2409BRN2CY,0,0,0,0,0,0,0,3,12,27,0.0
P03021,A665L,1,1,1,1,0,0,0,4,6,6,0.0
P03022,SM-A125F,1,1,0,0,0,0,0,12,13,6,0.0
P03023,STK-L22,0,0,0,0,0,0,0,2,4,10,0.0
P03024,X20,1,1,1,1,0,0,0,9,10,17,0.0
P03025,SM-A055F,1,0,0,0,1,0,0,1,6,7,0.0
P03026,C22,1,1,1,1,1,1,0,3,7,4,0.0
P03027,6.1,1,0,0,0,1,0,0,1,10,15,0.0
P03028,CPH2579,1,1,1,0,0,0,0,9,17,1,0.0
P03029,MAR-LX1A,1,1,1,1,0,0,0,3,11,14,0.0
P03030,CPH2185,1,1,1,0,0,0,0,4,10,19,0.0
P03031,KJ5,1,1,0,0,1,0,0,4,9,15,0.0
P03032,V2332,1,1,1,1,1,0,0,11,14,10,0.0
P03033,CPH2669,1,0,0,0,0,0,0,2,3,17,0.0
P03034,SM-A032F,1,1,1,0,0,0,0,4,9,1,0.0
P03035,SM-A165F,1,0,0,0,0,0,0,2,3,13,0.0
P03036,SM-A165F,1,0,0,0,1,0,0,2,8,12,0.0
P03037,SM-A125F,1,0,0,0,1,1,1,3,11,29,0.0
P03038,LM-X525,1,1,1,1,1,0,0,7,8,17,0.0
P03039,SM-A065F,1,1,1,1,0,0,0,7,10,8,0.0
P03040,2409BRN2CG,1,1,1,1,1,1,1,15,18,10,0.0
P03041,SM-A042F,1,1,1,1,1,1,1,7,10,2,0.0
P03042,5033EP,1,1,1,0,1,0,0,7,10,3,0.0
P03043,2409BRN2CA,0,0,0,0,1,1,0,1,8,17,0.0
P03044,SM-A047F,1,0,0,0,1,1,0,1,7,18,0.0
P03045,iPhone 7 Plus,1,1,1,1,0,0,0,6,14,6,0.0
P03046,KD7h,1,1,1,1,1,0,0,5,14,15,0.0
P03047,C32,1,0,0,0,0,0,0,2,4,13,1.743411943895718
P03048,SM-X115,1,0,0,0,0,0,0,3,5,5,0.0
P03049,A669L,0,0,0,0,0,0,0,1,9,17,0.0
P03050,SM-A057F,1,1,1,0,0,0,0,12,21,8,0.0
P03051,BG6m,0,0,0,0,0,0,0,7,10,8,1.8854554980567206
P03052,SM-A235F,1,1,1,1,0,0,0,7,11,14,0.0
P03053,SM-A057F,0,0,0,0,1,0,0,2,3,5,0.0
